District,Rice_Fallows,Baseline_SOC,Future_Temp,Future_Precip,Temp_CV,Precip_CV,compute_flag,Mitigation_CO2,Adaptation_Stability,CSA_Index,Area_Norm,Priority_Index,Priority_Class,Net_Annual_Benefit,Net_Benefit_per_Ha
Jangaon,4176.995738958336,38.72257711770318,305.89330901214186,1044.726508640733,0.013695089183027167,4.286868213661587,False,,,,,,Not Eligible,,
Bhadradri,18079.71781604321,41.19763034221608,305.8872050870281,1285.3792174992684,0.01311043894795473,3.6535292607251457,True,87420.04374445487,0.35294285608371695,0.10443880694466984,0.023404078134387694,0.05741610890035985,Low Performance – Low Scale,3553240.3017543997,196.5318451265538
Hydrabad,108.30018313878679,39.0,305.0318298339844,947.4331712015555,0.013400681388475631,4.725198649703387,False,,,,,,Not Eligible,,
Mancherial,6161.72103374541,38.958071294587306,306.5459976435155,1242.707578268109,0.014911696113979588,4.150770144765733,False,,,,,,Not Eligible,,
Karimnagar,3329.125486980702,39.13858985346684,306.2492568485055,1165.1055780928045,0.01436361144872417,4.217666428003354,False,,,,,,Not Eligible,,
Nizamabad,6515.868614399499,45.20193169092945,305.8833804587726,1241.9215129628212,0.014550968516883074,4.809003118428181,False,,,,,,Not Eligible,,
Medak,12383.254652201304,37.7359520808498,305.1551408460571,1161.9064339511551,0.013822404650806263,4.6448694886465995,True,59783.87747033163,0.3003592945955626,0.038983464062529866,0.006276687737214054,0.018776751815993194,Low Performance – Low Scale,2429569.8463382237,196.1980040446259
Rangareddy,15823.63854194393,41.44911806937479,304.84157619862697,864.6821233471129,0.013258650964265865,4.775893630002146,True,76109.40322557003,0.2945875887343194,0.05945906865755105,0.01662079008650893,0.03571013789420011,Low Performance – Low Scale,3091850.0438221064,195.3943800995263
Nalgonda,4911.359615663296,35.53660425448486,306.2529842029395,841.631211093145,0.013007689972342128,4.521297316562703,False,,,,,,Not Eligible,,
Nagarkurnool,13430.929711629911,39.13541342320918,305.4529445408448,760.2714328927848,0.012858589214785547,4.414283227916725,True,64516.15367276465,0.31118031263430523,0.05149787439247881,0.00942670191901626,0.026110638496993688,Low Performance – Low Scale,2620536.6107471464,195.11207839007676
Adilabad,5932.138171142757,40.7410539523212,305.54711987290045,1261.7656547036956,0.01524208234041134,4.468577858587258,False,,,,,,Not Eligible,,
Komaram Bheem,3876.638592035848,40.226415094339636,306.0539710389784,1287.0050054257563,0.015282302022480463,4.174159191900179,False,,,,,,Not Eligible,,
Nirmal,4510.0539555085725,45.31434662818158,305.97421150396366,1236.6416545695345,0.014790022370266347,4.805725621435703,False,,,,,,Not Eligible,,
Kamareddy,9371.481611099845,39.733323835517844,305.44797683391585,1231.7056439432229,0.014151292242834962,4.652845713848728,False,,,,,,Not Eligible,,
Jagtial,11097.437475539255,42.55374251685149,306.29151733801643,1185.322435676518,0.014778491704734028,4.656005242973776,True,53591.89846459844,0.29981484628303384,0.024392334376658758,0.002410658566013449,0.00966509885219265,Low Performance – Low Scale,2177997.675985811,196.26131535199085
Jayashankar,6991.332790612765,39.26032157370871,306.58049219416193,1293.6664967921608,0.014382171976278167,3.8147393227549142,False,,,,,,Not Eligible,,
Peddapalli,3983.9987032735917,40.65335159055461,306.49045270586777,1210.8913423239105,0.014694931307022329,4.114460543246285,False,,,,,,Not Eligible,,
Rajanna Sircilla,6126.690986351086,38.23649024424157,305.5757943993148,1173.6016728891755,0.014388537497094312,4.6272381128981,False,,,,,,Not Eligible,,
Sangareddy,49209.72552083316,40.97213427171967,305.054488803501,1123.7167377126582,0.01361535973558,4.510522200602585,True,237461.25013748903,0.3065539286232239,0.17600117174160085,0.11700176843655184,0.1494811071690202,Low Performance – High Scale,9649768.733820312,196.09474817604982
Siddipet,20334.755388194048,37.7962273211218,305.31212767411705,1114.5891276542015,0.013953143354009918,4.567576199544603,True,98114.03997425718,0.3038807389285554,0.08753170751136118,0.030184234127264037,0.05717567554833369,Low Performance – Low Scale,3987036.8978823386,196.07006928625916
Khammam,6842.090630513192,40.57237440507667,306.28132194515246,1130.1171151148533,0.012806400933008695,4.0993565512525585,False,,,,,,Not Eligible,,
Mahabubabad,7950.041105716895,40.04848062777656,306.1614625466302,1166.9545076057932,0.013311320789214359,3.9836590305082473,False,,,,,,Not Eligible,,
Warangal (R),3613.928007120099,39.51299245599329,306.2564322460657,1150.228708223921,0.013669995370900204,3.9425971001486406,False,,,,,,Not Eligible,,
Warangal (U),2777.144346634499,39.12877787273717,306.2316705026935,1124.2406269657538,0.013857877394615449,4.019897079532836,False,,,,,,Not Eligible,,
Suryapet,2359.241248869485,37.54186767746383,306.40301870963947,1009.7934288992867,0.012958761031498232,4.332202537074174,False,,,,,,Not Eligible,,
Yadadri Bhongiri,2900.0445052328405,34.40919071518193,305.604730257871,930.427962487192,0.013438198542382677,4.637195593704466,False,,,,,,Not Eligible,,
Medchal,2044.5978109374983,39.611048660926414,304.81286055953416,990.0721700808122,0.01351454071106956,4.714494685752665,False,,,,,,Not Eligible,,
Vikarabad,23049.736116086155,42.54841165942214,305.02258000333825,1002.0492041727712,0.013306579822975955,4.657113885547493,True,111057.0508768456,0.29983117411908483,0.09509092493880329,0.03834728785199823,0.06612676917576829,Low Performance – Low Scale,4512349.755372854,195.76578806139716
Jogulamba,9790.264957513788,40.65856252758005,306.0221476935278,769.5019862974968,0.012732583061436925,4.173598449285223,False,,,,,,Not Eligible,,
Wanaparthy,7850.527853051489,40.15753503381814,305.69708991198803,791.4515419563178,0.012830359661738846,4.364734762889216,False,,,,,,Not Eligible,,
Mahabubnagar,14485.984296706556,36.60026632823096,305.35536451088745,853.5950953956897,0.013036674618003456,4.534344370089759,True,69665.78376249516,0.30546564898901013,0.0570867787261411,0.01259890390631893,0.031192804829602554,Low Performance – Low Scale,2830045.6799198817,195.3644034091148
Narayanpet,6606.72941526962,38.90819746073584,305.6386254732726,878.8788477081235,0.013008585919782161,4.406066861156021,False,,,,,,Not Eligible,,
Mulugu,5903.865627970303,40.642679831086895,306.28501521435743,1330.44825858852,0.013871986264727803,3.627789482344754,False,,,,,,Not Eligible,,
Khowai,7189.18704814187,68.64679388408203,303.62975641024315,3613.1901622280875,0.007650231018330142,2.5988759260900736,False,,,,,,Not Eligible,,
Sipahijula,15610.717651599121,71.13637316258817,304.08693723798297,3237.4941839332273,0.007256568844070478,2.7878614215393123,True,77321.69940265967,0.4170908836885773,0.11282411999111336,0.015980607027694972,0.051627189297452324,Low Performance – Low Scale,3150397.373949796,201.80990036848675
West Tripura,15492.26804066039,63.013123108913554,303.77003501064803,3489.373561790471,0.007566943427973016,2.637101914008849,True,76970.60387537157,0.4306012035277167,0.11641291158747852,0.015624468021685368,0.05213420876315997,Low Performance – Low Scale,3137043.6453868183,202.4909223848605
Dhalai,3676.092560384485,66.32313032701889,303.5369189494365,3669.051333706002,0.007599905519903076,2.576918301681929,False,,,,,,Not Eligible,,
Unokoti,4659.577419013486,61.33331630866215,303.4636773639979,4174.417056265897,0.007884502043046897,2.543132875550611,False,,,,,,Not Eligible,,
North Tripura,7230.5711496982685,69.1116571336502,303.26169439297973,4285.359110327517,0.007789478440946316,2.5292580986331883,False,,,,,,Not Eligible,,
Gomati,9458.75279720593,72.34673734322422,303.9498656928206,3300.731298274075,0.007210620552693924,2.732661174270671,False,,,,,,Not Eligible,,
South Tripura,15090.59442948383,73.83008001473208,304.3093375983334,3226.2680155190033,0.007005054237596164,2.9716276952977574,True,74735.24030130418,0.40171671633876915,0.10254766278480153,0.014416767637606414,0.0467845675503766,Low Performance – Low Scale,3044973.3151146765,201.7795474753097
Moradabad,2310.7945313066825,38.489812693471386,303.7395569069805,1097.0489980278285,0.02102523499061033,4.393639789164309,False,,,,,,Not Eligible,,
Sambhal,1155.680957599572,32.425140281482854,303.9459284530696,1044.6974827714557,0.021473951738824052,4.225027683629637,False,,,,,,Not Eligible,,
Budaun,579.5382218443626,35.93258426966292,304.10669377830493,1152.0039071632723,0.021353251697695967,3.996480265672082,False,,,,,,Not Eligible,,
Kanshiram Nagar,14.447485450367648,26.0,304.19129279218004,1085.8184282192026,0.021658590120770822,4.000962083692069,False,,,,,,Not Eligible,,
Bahraich,13602.866892725153,42.90266105064264,304.57011155902217,2231.3822413032685,0.017598390095265957,2.9602006187241385,True,66550.27139463805,0.401784000610813,0.08427569293538727,0.009943660449196878,0.035845935052850275,Low Performance – Low Scale,2708189.5002920376,199.08961262720172
Hapur,783.4863646920958,40.94073705179284,303.83022760070196,931.59614893481,0.02151620291682919,4.2678952681846996,False,,,,,,Not Eligible,,
Sitapur,11235.585384330469,36.03335843107729,304.4672103049331,1819.1523519944126,0.018865162922321984,3.077770463768019,True,54689.010709701804,0.3924157319637076,0.044956012252800354,0.002826023872233469,0.01486424992965579,Low Performance – Low Scale,2224365.476123086,197.9750409111093
Samli,398.87060878982857,43.79063388359683,303.66665284371265,864.3666048006378,0.021332357907936427,3.7535040711086096,False,,,,,,Not Eligible,,
Shrawasti,1798.141372783398,48.2384680124262,304.7708021638357,2372.145679792263,0.016859739519411474,2.880917768762124,False,,,,,,Not Eligible,,
Meerut,4703.172186363358,37.95456304139033,303.63657696779757,934.0051423690272,0.021378541274380203,4.277954313844427,False,,,,,,Not Eligible,,
Aligarh,308.2116157107844,36.29872734284612,304.22264875508364,1015.045479528588,0.021818908323253804,4.026144458381525,False,,,,,,Not Eligible,,
Bulandshahr,1332.5974161381753,37.18363822959258,304.01213511141594,970.8074318294595,0.0215923852709592,4.112333334353642,False,,,,,,Not Eligible,,
Bijnor,10621.933009310664,44.3542268041237,303.56696380957453,1097.7557631745453,0.02043662201908645,4.0130298253608885,True,51239.428122895464,0.3314843991331878,0.019796053343032867,0.0009809730937380473,0.005951274844361062,Low Performance – Low Scale,2082159.7005952217,196.0245558666302
Baghpat,289.0127644286153,29.272363939667756,303.70276505649565,815.194555441504,0.021591229999917153,4.163186527178905,False,,,,,,Not Eligible,,
Kheri,47149.44314626088,43.001428989977725,304.3894807189379,2275.2562406600937,0.018331775328952797,2.91290487314138,True,230797.4643419908,0.4055777774567763,0.2784222948287732,0.11080717724149242,0.1925970194405025,High Performance – High Scale,9392557.468338512,199.20823750138766
Rampur,1706.375977175244,42.2481045141724,303.9003300098105,1332.6680800332363,0.020481710639097744,3.6724376509743335,False,,,,,,Not Eligible,,
Bareilly,3013.364996916363,36.22343688813471,304.0144491328397,1589.7354318670245,0.020069870400606336,3.227944947637079,False,,,,,,Not Eligible,,
Mathura,110.47183476562499,32.175,304.389051691937,925.216875180873,0.02197863965607099,4.171706192439164,False,,,,,,Not Eligible,,
Etah,5.519069921875,19.5,304.2250919342041,1079.8353719152642,0.021743671452072722,4.002645638352706,False,,,,,,Not Eligible,,
Hardoi,1788.3770601746337,29.95737099682321,304.4410367179876,1531.8355108611834,0.01983220445491291,3.327005157444795,False,,,,,,Not Eligible,,
Balrampur,14054.498142429453,44.99434548408693,304.8397481337837,2449.534716899119,0.016368657626972257,3.022078695704503,True,68944.93402494038,0.39694768243982514,0.08861921229948044,0.011301567014510645,0.03888411304959671,Low Performance – Low Scale,2806394.3903798377,199.6794451099999
Mahamaya Nagar,0.0,,304.26305171421603,1023.8195176743569,0.02196951910545932,4.057833357748416,False,,,,,,Not Eligible,,
Shahjahanpur,3743.0390824463884,38.169345011424205,304.2974505713603,1702.5416479259638,0.019754918915546354,3.116498338217443,False,,,,,,Not Eligible,,
Farrukhabad,1334.8397817417276,30.65087550971456,304.3021375920708,1274.8706829630385,0.020846153159144693,3.4434185802393245,False,,,,,,Not Eligible,,
Kannauj,277.78019350643365,31.554157549234137,304.44187620381143,1198.4043785688987,0.021023816805678816,3.704877643925237,False,,,,,,Not Eligible,,
Pilibhit,10950.720222228925,51.266244132291234,304.0909835474792,2155.0512758028563,0.018941683796827473,2.959303424911991,True,53524.51871490878,0.40174799679936396,0.04077155084373409,0.001969528060439839,0.012132748852300201,Low Performance – Low Scale,2177914.6286092885,198.88323182509293
Mainpuri,216.21756953124984,36.73255813953488,304.2802439722522,1143.1556314102386,0.021497207420149482,3.826143623621132,False,,,,,,Not Eligible,,
Jyotiba Phule Nagar,2964.3337857858423,37.66079630822065,303.69688404011276,1007.4676198847943,0.021331818255203007,4.379214438300162,False,,,,,,Not Eligible,,
Firozabad,132.980328515625,28.028767820773933,304.4190979003906,1051.305800236878,0.022240012180719262,4.269389373440937,False,,,,,,Not Eligible,,
Sultanpur,404.5726361121321,32.56723511322337,305.0215814095337,1506.9827695706972,0.018465835043098133,3.6911331884378598,False,,,,,,Not Eligible,,
Chitrakoot,1648.4933914353555,37.25294636465895,305.3201941721367,1391.2308857937037,0.019400881169789226,3.9586492761392966,False,,,,,,Not Eligible,,
Basti,2631.777877810969,36.89916939472033,304.726613614719,1651.738318231679,0.017386789358712747,4.002991390384312,False,,,,,,Not Eligible,,
Gorakhpur,3369.155570539221,38.18290182004615,304.7580347944026,1756.5865245099528,0.016750490515721327,4.062740033505637,False,,,,,,Not Eligible,,
Lucknow,8880.390839378082,30.776935352158056,304.5043257614662,1341.505179725435,0.01987397208586924,3.656310115040824,False,,,,,,Not Eligible,,
Azamgarh,1021.3052615839466,42.07810875055713,305.08816500381687,1536.8645883477166,0.017714563596439324,3.4451337771988144,False,,,,,,Not Eligible,,
Faizabad,5819.27272270221,34.76897444254844,304.8245020045283,1497.04949251474,0.018453404310435385,3.782929024813933,False,,,,,,Not Eligible,,
Ambedkar Nagar,1610.5931744745699,35.661498594518626,304.93232200655876,1543.3155378372019,0.01772056348684253,3.725149565437165,False,,,,,,Not Eligible,,
Ballia,1625.060697113972,46.45439399290573,305.0376136909098,1645.8558611199155,0.01695893395598924,3.4104685428917243,False,,,,,,Not Eligible,,
Kanpur Nagar,2012.669349203431,26.42112676056338,304.79760144470606,1258.7651180540536,0.020262856994235932,3.535718090856851,False,,,,,,Not Eligible,,
Sant Ravidas Nagar (Bhadohi),583.550424767157,31.4591155012706,305.3474193105892,1499.2432564602493,0.018584254924587797,3.3928702491149796,False,,,,,,Not Eligible,,
Siddharthnagar,664.6818070143997,43.14397481156379,304.8879531639209,2327.775219657261,0.01620828540967709,3.288892591886262,False,,,,,,Not Eligible,,
Auraiya,511.6042749999995,33.95323854039829,304.5614837197696,1194.1189599787535,0.021143852617992242,3.676019690352388,False,,,,,,Not Eligible,,
Sant Kabir Nagar,628.6242195312501,34.333333333333336,304.69382961376294,1809.3439784319737,0.016857382264073132,3.8902188448060553,False,,,,,,Not Eligible,,
Kaushambi,256.03788143229167,29.67391304347826,305.45094847763977,1375.1156160483852,0.019454239112876377,3.726051116355398,False,,,,,,Not Eligible,,
Jalaun,16.732721875,39.0,304.54203245811857,1254.0322080080232,0.021198110958017727,3.7550520086462633,False,,,,,,Not Eligible,,
Varanasi,4235.338129652277,25.81806256475385,305.2823290205886,1516.20785015825,0.01833904062332257,3.3194347040958476,False,,,,,,Not Eligible,,
Pratapgarh,1323.204507892156,29.352757801957537,305.2686111348808,1389.3569460587835,0.019168596531546428,3.5135942592232206,False,,,,,,Not Eligible,,
Hamirpur,5.603561328125,39.0,304.94249196589993,1325.6926708501303,0.020016355380034052,3.4627092076799366,False,,,,,,Not Eligible,,
Gonda,7799.062807271736,38.33528627024456,304.6771669634198,1765.7810526690378,0.01776170293599732,3.587973557164584,False,,,,,,Not Eligible,,
Kanpur Dehat,378.08051329656865,33.15,304.6765719121905,1232.2000118484343,0.020663730962080063,3.541071108910064,False,,,,,,Not Eligible,,
Jaunpur,559.4150058992032,35.065732489381205,305.25237912365986,1498.8680115350128,0.018307209051512893,3.322895094646723,False,,,,,,Not Eligible,,
Bara Banki,3033.437795707719,35.5279512548827,304.54326951701245,1493.5421903987062,0.01916344995117347,3.5827480889439363,False,,,,,,Not Eligible,,
Mahoba,694.6072086427693,39.166812897565265,304.51144227058654,1441.1886511564974,0.019844321489835504,3.575913491375011,False,,,,,,Not Eligible,,
Mahrajganj,3231.7799334482233,48.36772762758821,304.8959196073515,2587.6300094770486,0.01554446482631206,3.38231736262254,False,,,,,,Not Eligible,,
Mirzapur,6222.287591908689,37.405891077878785,305.1595178323466,1549.531243329182,0.01854770131764916,3.4272346519999095,False,,,,,,Not Eligible,,
Kushinagar,12377.561539019585,40.585667341678935,304.61579034447215,2056.2952481525153,0.015851500226396118,4.152624939164439,True,60424.77863362567,0.3242291706309101,0.048002757152263514,0.006259570419110865,0.021250909486156013,Low Performance – Low Scale,2458384.473083269,198.61621898088296
Deoria,1289.5738569822302,36.85945654129926,304.7855215957485,1785.7605942659238,0.016509452023768464,3.970601656226408,False,,,,,,Not Eligible,,
Unnao,1770.407277397367,28.73996625875622,304.6486177046221,1278.9603691547952,0.020079318188793285,3.5785924001874427,False,,,,,,Not Eligible,,
Fatehpur,466.92881431066206,26.004853462759005,305.21652692542546,1312.4551304182985,0.01976376680107468,3.592780603702609,False,,,,,,Not Eligible,,
Mau,576.1843752159928,37.57289773270831,305.03534522923553,1582.2662485938215,0.01732892496694384,3.5633171975949973,False,,,,,,Not Eligible,,
Rae Bareli,1976.9342679319848,29.634532789744494,304.93198648073326,1332.5656283409808,0.019574165256050727,3.609712756434811,False,,,,,,Not Eligible,,
Amethi,798.2011896430761,30.753120720530912,304.9257557864116,1410.4023826737978,0.019019916240036065,3.5587498528787913,False,,,,,,Not Eligible,,
Ghaziabad,231.1369560018382,33.869380315917375,303.79710068099797,844.0395677211325,0.02163620586449363,4.276617726307141,False,,,,,,Not Eligible,,
Muzaffarnagar,3655.1729158026983,49.299113580864116,303.6357432926926,995.6167451352137,0.021010296272078118,3.843743342432093,False,,,,,,Not Eligible,,
Gautam Buddha Nagar,855.5846079166662,30.500406674712707,304.10136809653426,874.9334082045801,0.02171395114498735,4.084584976836038,False,,,,,,Not Eligible,,
Saharanpur,7775.57376155483,51.62279258528025,303.58102382450505,1026.5328581552192,0.020702148165863087,3.5042907190506916,False,,,,,,Not Eligible,,
Etawah,565.9338798514093,39.0,304.5788970604371,1174.3619016668263,0.02149131975520072,3.8383823216137323,False,,,,,,Not Eligible,,
Agra,155.23278046874998,34.91882797110965,304.4557240674943,1034.918769077752,0.022197479977902192,4.217452325495573,False,,,,,,Not Eligible,,
Allahabad,3305.8645657935085,34.186256610834626,305.4356973700929,1462.728034884747,0.01907265516281684,3.6505922694372597,False,,,,,,Not Eligible,,
Chandauli,2996.131673831187,38.739765950264434,305.1506906521101,1555.1150039395557,0.018279295801776684,3.3104941360926845,False,,,,,,Not Eligible,,
Jhansi,476.5758228722425,36.94860410866129,304.16199263816287,1382.8038113525802,0.020441717525843107,3.7695846576000385,False,,,,,,Not Eligible,,
Banda,1170.0678698299648,36.93583769375062,305.2220232839541,1373.282197680038,0.019621130770253802,3.7322247441128775,False,,,,,,Not Eligible,,
Sonbhadra,37614.08992026212,39.50763874765213,304.4185962262495,1627.9702650627594,0.018261530804037206,3.054220595577379,True,182651.73521000677,0.3942842872916638,0.23008227508581183,0.08213750755710467,0.1523865040646376,High Performance – Low Scale,7427207.8555687275,197.45812995379177
Lalitpur,2335.9547333685678,76.16039358043561,304.0752842223722,1519.3063388018602,0.019361477550019355,3.799020020543517,False,,,,,,Not Eligible,,
Ghazipur,470.7964195955884,33.337413037876836,305.2349582942295,1522.6458615822544,0.017883622577945603,3.3341710177635995,False,,,,,,Not Eligible,,
Nainital,5477.814146652878,75.7060601706739,300.17132657214154,1756.6301622250035,0.01807524645418202,3.026545217632563,False,,,,,,Not Eligible,,
Dehradun,5955.319361674352,56.22446498054475,299.98875676211105,1203.1258238333533,0.018521599144237302,3.292858422510865,False,,,,,,Not Eligible,,
Almora,5000.643767441793,83.07881791594784,298.0051256772371,1737.8202557407064,0.016755929325803682,2.82334186139319,False,,,,,,Not Eligible,,
Champawat,5323.176921960774,99.74479113314622,299.209991191346,2451.710573832388,0.016570925705300454,2.768100587338515,False,,,,,,Not Eligible,,
Uttarkashi,305.15020845281873,93.75922818791946,295.9939420999353,1132.389168086447,0.016980407174706443,3.187894091178867,False,,,,,,Not Eligible,,
Garhwal,7451.4909567018785,85.29033879648811,299.4375727528242,1270.4409244996561,0.018574577541222884,3.6535732678031794,False,,,,,,Not Eligible,,
Hardwar,2123.3303498192395,45.24585081829626,303.4204043834115,1131.459610421073,0.020009717228378847,3.648472144438943,False,,,,,,Not Eligible,,
Rudraprayag,1260.0617814016553,111.04462410751786,297.1274604025158,1339.0058416134664,0.01669689139911327,3.1492968009137807,False,,,,,,Not Eligible,,
Tehri Garhwal,563.1984923177082,110.0576295086834,297.99402661546947,1231.5189836591233,0.017675557063280188,3.2735229027547574,False,,,,,,Not Eligible,,
Bageshwar,3554.3733635340272,85.12566358162213,298.472850548861,1899.4994395241033,0.016159172787705088,2.6246265871716514,False,,,,,,Not Eligible,,
Pithoragarh,3934.38437921721,102.99502715386862,297.8026853604717,2193.093927641372,0.01622474436961827,2.5510598829695557,False,,,,,,Not Eligible,,
Chamoli,3800.6532702190502,117.26925392647641,295.3171838498583,1505.890370476546,0.01683818448335713,2.814387611796872,False,,,,,,Not Eligible,,
Udham Singh Nagar,3709.7308673697926,45.52967585420748,303.77407667940906,1770.9587923701938,0.019026635126132733,3.2602363547159725,False,,,,,,Not Eligible,,
Nadia,70145.6215749146,48.73538386677439,305.6081708991493,2314.9945274853617,0.010243172346664204,3.1384835655174936,True,343532.5130790293,0.38844555204140796,0.33520826078397353,0.1799491192258901,0.2613657751479335,High Performance – High Scale,13981122.29066214,199.3156803911201
Dakshin Dinajpur,57708.99467652796,61.10927949332462,304.40338070468573,3650.3878930092033,0.010760502389413578,2.67503033434182,True,287277.98579446325,0.42682229525105786,0.3392350008184864,0.1425562742295926,0.2398252618240308,High Performance – High Scale,11710670.856004275,202.92626689557233
Murshidabad,101148.0175109273,44.453077388794334,305.29399225459696,2574.878875341292,0.011598312737005866,2.827514575211984,True,496951.3394180856,0.4132988930637822,0.4477913664342425,0.27316312292809597,0.3674635422836295,High Performance – High Scale,20231459.158170793,200.01834594519002
Kolkata,184.19482130055147,74.96263045673889,305.7498474121094,2354.4231438834686,0.009346395222711619,3.1005013300593616,False,,,,,,Not Eligible,,
Maldah,81861.3352334645,44.3642230327769,304.36689678242175,3013.366141561225,0.011760437116099113,2.78424328624998,True,404360.96199890116,0.4170138547341032,0.4031366799885432,0.21517441531578024,0.31360836736221176,High Performance – High Scale,16470820.839134011,201.20391137232298
South Twenty Four Parganas,138955.65377132676,57.756795048655896,304.94200748199495,2776.354842825787,0.007742879059519754,2.901596538505133,True,684394.723432445,0.4073867846342815,0.5239866682026597,0.3868382451225965,0.4640918098642222,High Performance – High Scale,27869375.169777766,200.56308911072577
Darjiling,24313.95351147858,56.820842975073575,297.92479151607444,4228.004914052164,0.011257860811093567,2.897770635771556,True,121883.89366604094,0.40741258711214884,0.1768928375701133,0.042148373588007916,0.09966403762457843,Low Performance – Low Scale,4971911.874856105,204.48800613643
Jalpaiguri,55781.684224974124,53.66607690954235,302.5035605356483,5032.645416615488,0.010422549467637222,2.849829657708747,True,282339.03697801527,0.4115012790996542,0.3212826095681769,0.13676148585461562,0.22830627876752527,High Performance – High Scale,11528041.609465797,206.66356295324184
Uttar Dinajpur,44365.13748695268,45.35421012837614,303.9351884012169,3677.184580644937,0.010948352815229477,2.6285167642794653,True,220923.43875951337,0.43108417662862636,0.2913740710594737,0.10243568625832787,0.1918010823858962,High Performance – High Scale,9006066.068115963,202.99871877472606
Purba Medinipur,92874.98877518636,52.16897535935806,305.3515075815135,2601.203738742497,0.00946926605948806,2.824312825670603,True,456452.6541375173,0.41375468774682944,0.4276200499979695,0.24828884763681044,0.34404695709836264,High Performance – High Scale,18583312.121268418,200.08952212367177
Haora,47258.85105001641,54.167138001359625,305.80825520161557,2375.63675741447,0.010002698968213625,3.022954354883995,True,231619.43516609463,0.3973807005702953,0.2718620309267184,0.11113613080904144,0.19008648645327964,High Performance – High Scale,9427178.716119284,199.47964257831887
North Twenty Four Parganas,105823.6121611252,57.12059604779992,305.6095727813964,2379.916482824198,0.009012549775821582,3.2570535360573247,True,518677.39026798337,0.37979014455979415,0.4105216764947914,0.28722109760634645,0.3558673884866438,High Performance – High Scale,21110880.853474267,199.49121393939194
Birbhum,223685.2980037195,39.91673681841983,305.2818828721548,2343.943751095645,0.012590215199465075,2.79789217365907,True,1095871.6379483868,0.415758719880601,0.6897606296198434,0.6415924062998771,0.6700739387576887,High Performance – High Scale,44601495.621647336,199.39395221632174
Barddhaman,155257.68275395437,50.69734681043459,305.7461898515809,2197.16884606017,0.011409463313292727,3.069160000971437,True,759257.4712503871,0.3936566587780276,0.5301640611210212,0.43585308233312847,0.4902100597126957,High Performance – High Scale,30895829.82123196,198.9971077321457
Bankura,227101.35154760702,39.813242232773305,305.46432053233707,2029.4540309336453,0.013200686528332064,3.0018779078156315,True,1108295.3202603613,0.3987973393389313,0.6585991776991087,0.6518633553047242,0.6558965364723489,High Performance – High Scale,45089530.5077399,198.54364670431224
Puruliya,286821.6458528947,41.39518436613399,304.8361673348256,1918.465568771058,0.014647097559614165,3.020024739310114,True,1397819.0546426722,0.3972453547724147,0.7394671615406351,0.83142263020591,0.7749614012359276,High Performance – High Scale,56860544.23419459,198.24356026238434
Koch Bihar,54893.07998360644,53.83049067568841,303.7638528150968,5355.869970652075,0.01000367431760338,2.575663475892147,True,278912.6091399868,0.4361415546500184,0.3416206987422219,0.1340897452828353,0.23500912867807694,High Performance – High Scale,11392371.784644613,207.53748538152516
Paschim Medinipur,125777.73732686069,41.0865623227549,305.5479425732108,2309.960847586808,0.011779509640328352,2.877366119787753,True,615948.078545251,0.40906942676484653,0.4974834562192186,0.3472165863715405,0.43083142258982765,High Performance – High Scale,25067763.474082723,199.3020705161734
Hugli,69980.88390376397,50.12797307390241,305.87303690229146,2196.804710906024,0.010695090198534362,3.217093911042819,True,342226.3500031129,0.3825709108621435,0.3275690742049339,0.17945380725322121,0.25749144630125403,High Performance – High Scale,13925924.59476034,198.99612319717104
Alipurduar,33270.942836998125,63.54617085277161,302.8203983764648,5412.335284134065,0.010375385575297182,2.7799845036400095,True,169163.6138067826,0.4175051658441499,0.23440659735585245,0.06907909332569599,0.14378730701898024,High Performance – Low Scale,6910047.247485807,207.6901541786685
Jhargram,101924.46400274674,40.61331797740294,305.3702801076751,2276.7993835218035,0.012383585607612477,2.811254858968127,True,498931.77984515537,0.41462477401245373,0.4505399298178992,0.2754976420508245,0.3700727664720837,High Performance – High Scale,20304618.090866365,199.2124097931894
Paschim Barddhaman,75324.83360723032,40.088637392525655,305.3328855738146,2145.284975207692,0.013376636318867718,2.7776666802945567,True,368125.47510626196,0.41744561003337183,0.38247502529945204,0.1955213056643579,0.2924418244809754,High Performance – High Scale,14978857.335217468,198.85682606778
Kalimpong,2670.753432869178,109.0561995013256,296.83601107662673,4598.17580363222,0.011627479945465069,2.9801641068154328,False,,,,,,Not Eligible,,
